RA,DEC,Z,NVOTE,SPIRAL,ELLIPTICAL,UNCERTAIN,gminusi,vhelio,absmagi
206.6513256547748,7.240341854244464,0.0539357,34,1,0,0,0.8118992,16169.518342250001,-20.646694328523957
206.6358123430706,7.112010823599783,0.0511246,35,0,0,1,0.6879997,15326.771645499999,-19.331163487576163
206.6103389993545,7.007075073284974,0.0540062,28,1,0,0,1.0550995,16190.6537135,-21.423531954250258
206.6090313919796,7.681905305011096,0.0545515,63,0,1,0,1.3354998,16354.13056375,-22.346546677380957
207.0523579784365,7.394628115319318,0.0233087,30,1,0,0,1.0040007,6987.773444750001,-21.235104064504682
207.1883436519161,6.991713850399337,0.0535563,28,0,0,1,1.3772001,16055.777067750001,-20.707667133585787
207.4649763885262,9.11340924171049,0.0480778,32,0,0,1,0.61170006,14413.363856499998,-20.658936564999557
206.8454108500383,8.071291023785896,0.037476,64,1,0,0,0.8863001,11235.02373,-20.89057995785715
206.798550193097,9.340638508971198,0.0383665,58,0,0,1,0.62389946,11501.98895125,-19.175473834532497
206.7207574151718,8.236388068715659,0.0380125,32,0,0,1,1.1826,11395.862406249998,-19.652646190429657
206.7357048702266,8.24603420826655,0.0377936,55,0,1,0,1.2619,11330.237828,-21.88240536959202
206.5726869175284,9.216981856978578,0.035552,36,0,0,1,0.7583008,10658.222960000001,-19.429132917027268
206.365865609089,8.3890849764135,0.0233805,36,0,0,1,0.5028,7009.298546249999,-19.5030828626982
206.1304166744875,8.27082100702613,0.0228531,31,0,0,1,0.42619896,6851.18798175,-19.037338852628885
205.1785286183548,9.370646156959609,0.0388781,26,0,0,1,0.5950012,11655.362794249999,-19.02213969679765
205.4202574961961,8.173187629751,0.0499563,34,0,0,1,0.7437,14976.52406775,-19.073865282472823
205.5732442685011,8.034766119961658,0.0541225,61,0,0,1,0.9905987,16225.519581249999,-20.247503749328786
205.0395470160049,9.570401911366273,0.0435893,36,0,0,1,0.6643009,13067.745220249999,-18.95231294297011
205.4664913049082,9.433458146990764,0.0386871,38,1,0,0,0.94059944,11598.10242675,-21.050344836298038
206.7175829375217,9.414970499469197,0.0365938,34,0,0,1,1.2624006,10970.546786500001,-20.51605072093581
206.9057425719501,9.767544122559508,0.0361971,59,0,1,0,1.3289003,10851.61910175,-21.95178223514155
206.8689408801934,9.859499233678395,0.0352551,65,0,0,1,0.30540085,10569.214566749999,-18.625323730228914
207.0446422756152,10.17574652106517,0.0240806,53,0,0,1,0.66639996,7219.1832755000005,-20.18534975755133
209.553569851924,6.518182802595023,0.0169922,34,0,0,1,1.4068003,5094.1341185,-21.82136203298481
209.5418504000085,6.491742571044583,0.0167192,19,0,0,1,0.673399,5012.290766,-17.410191037836448
208.6625722722614,5.767923137530723,0.018214,53,0,0,1,0.6427002,5460.4205950000005,-18.3753398344274
208.8698067696458,6.59646476888268,0.0240325,30,0,0,1,0.53009987,7204.763256249999,-20.636408460680585
208.9000694423365,6.593679300008755,0.051417,49,0,0,1,1.2600002,15414.430972499998,-21.360247330534776
208.4829802232864,6.617347881014988,0.0539805,71,0,0,1,0.52070045,16182.94904625,-19.812098167039117
208.4646183154464,6.495920161635311,0.0518242,24,0,1,0,1.3538008,15536.5064785,-22.307176730099727
208.395003583252,6.283555124857893,0.0189277,52,0,0,1,0.7236004,5674.38250225,-18.90830247647002
208.3212437553077,6.480683728698519,0.0511957,33,0,0,1,1.1815987,15348.08689225,-20.53018044505611
208.3515325065491,6.465673396587446,0.0515307,39,0,1,0,1.3681002,15448.51737975,-21.40554356031094
208.3257406851207,6.597816818538303,0.0513808,52,0,0,1,1.1310005,15403.578484,-19.59001737314516
208.091595781077,6.706220275472538,0.0539673,37,0,0,1,0.9612999,16178.99178525,-20.33486727688863
207.8810559985737,6.426747305631101,0.0537077,72,0,0,1,1.1883984,16101.16565225,-19.558895572780507
207.4791170940721,6.412220903200752,0.0538483,33,0,0,1,1.1511002,16143.31647775,-20.181273912510846
206.9275895018414,6.852402878292577,0.0510143,28,0,0,1,0.6889,15293.70453275,-19.6581729023965
207.0208360948841,7.392287985744098,0.0232848,41,0,0,1,0.98700047,6980.6084040000005,-21.380376401571496
206.7438955873918,6.935885968019648,0.0511446,62,0,0,1,1.2862997,15332.7674955,-22.035113008333568
207.5273321586959,7.271995852530329,0.0527368,36,0,0,1,0.6682987,15810.097114,-19.407081886769426
207.2600138015156,7.07639633443108,0.0514824,29,1,0,0,0.7918005,15434.037402,-20.72880748985206
207.7755663759395,8.344179512459927,0.0229825,35,0,0,1,0.44900036,6889.98113125,-19.828499743002084
208.0140947734529,7.620988815692772,0.0127242,53,0,0,1,0.54909897,3814.6197285,-18.04096557653373
208.2218590275273,7.818698825884185,0.0379277,28,0,1,0,1.2357998,11370.440002250001,-21.367196012617995
208.7495562837515,7.356460077981386,0.0380564,55,0,0,1,0.69529915,11409.023297,-19.795451383960767
208.6316563320049,7.474456634641743,0.0382368,33,1,0,0,0.80550003,11463.105864000001,-20.457821128346296
208.5078362542043,7.690782575686115,0.0533519,35,0,0,1,1.2599001,15994.49948075,-20.663862277290818
209.5368144487968,7.15588936422591,0.0241615,34,0,1,0,1.3354998,7243.43648875,-19.875833538820537
209.4484715856374,7.39629225821654,0.0235496,31,1,0,0,1.1536007,7059.993458,-21.756531209114378
209.1521735950564,8.091236583765268,0.0536472,24,0,0,1,0.84480095,16083.028205999999,-20.324049113241692
208.997671864411,7.976372261882861,0.0232744,27,0,0,1,0.57839966,6977.490562,-18.01910624721522
209.4802515943402,8.544710207426034,0.0417408,35,0,0,1,0.5013008,12513.578784000001,-18.847816539423185
209.0128366399644,8.846012600623345,0.0226162,35,0,0,1,0.5585003,6780.1671385,-20.457811408457296
208.3139056681683,7.759429579140311,0.0380172,27,0,0,1,1.1556005,11397.271431000001,-20.542214055064832
208.2360516197677,7.798458627297667,0.038503,29,0,1,0,1.3248997,11542.910627500001,-20.770286752242875
208.3127356830099,8.414988694741277,0.0450678,57,0,0,1,1.4266987,13510.9884315,-19.799445425820828
208.1956658539786,8.597806276383775,0.0230387,52,0,0,1,0.65729904,6906.82946975,-17.631303857394315
208.31399557176,9.222493401609471,0.0378266,32,0,1,0,1.2631998,11340.1309805,-21.01680028802219
208.0018359657939,8.88201597405912,0.037673,59,0,1,0,1.0014,11294.0828525,-21.73736446211023
207.760113253563,8.275732888794167,0.0431867,31,1,0,0,0.69109917,12947.04875975,-19.183563562273143
206.9131617374166,9.69941997225549,0.0358335,65,0,0,1,0.76600075,10742.61454875,-19.087660169124952
208.471270936264,9.80259542813711,0.0225597,24,0,0,1,0.41689873,6763.228862249999,-17.93288100348832
209.3730358175137,9.95092264138868,0.0232491,29,0,1,0,1.1240997,6969.905811750001,-20.690944562966145
210.6709028547775,8.249785884101447,0.0165543,31,0,0,1,1.0593014,4962.85498275,-17.217366791431047
211.1949360105781,8.334829094049056,0.0228625,34,1,0,0,0.6911993,6854.00603125,-20.133232112025162
210.9654645049528,8.705790588145137,0.0198345,22,0,0,1,0.8018999,5946.23434125,-18.701719659603157
210.7648053611914,8.801816273497037,0.0363802,25,0,0,1,0.8083,10906.5111085,-19.667839771692854
210.7228926511951,8.891560079438738,0.0197621,34,1,0,0,0.9595995,5924.52936425,-19.762678945867506
210.7949944468506,8.957415383565007,0.0246145,26,0,0,1,0.84259987,7379.24249125,-18.11386871321004
210.7685778026054,8.947524356256356,0.023066,52,0,1,0,1.1611996,6915.013805,-21.48997553026772
210.8430974703775,8.912569033357938,0.0229255,35,0,0,1,0.74030113,6872.892958750001,-17.911608457172584
210.4677129497497,8.785949700018728,0.0202584,33,1,0,0,0.7332001,6073.316382,-21.12923946449459
210.0007924994782,7.765025722001083,0.0151795,55,0,0,1,0.42110062,4550.70025375,-19.49100072850179
209.7229144233808,8.7273728207478,0.0472956,32,0,0,1,1.4316988,14178.866163,-21.37531718441914
209.1339566225205,8.786374219307369,0.047303,28,0,0,1,1.0156002,14181.084627499999,-19.410857031422317
209.1307327560228,8.353291347149991,0.0132971,29,0,0,1,0.64030075,3986.37085175,-17.699597542314102
208.5784778179853,8.418992311235266,0.0228741,21,0,1,0,1.1879997,6857.4836242500005,-19.8890333036657
208.796978869631,10.021982655149,0.0380045,54,0,1,0,1.2810993,11393.464066249999,-22.553189163464772
208.5365851967197,9.412744271883492,0.0229038,38,1,0,0,0.74240017,6866.3874614999995,-20.077751628277873
209.8346369898014,10.13931488679056,0.0221323,33,1,0,0,0.7726002,6635.097547750001,-20.96954653157556
209.654042358956,10.03882144139362,0.0232886,25,0,0,1,0.6541996,6981.7476154999995,-17.71733009953003
210.0076362035492,9.343126520125658,0.0190153,57,0,0,1,0.640501,5700.644325249999,-18.257929728028294
210.1964201462982,9.560479267741753,0.0169419,29,0,0,1,0.6989002,5079.05455575,-17.567923852983505
210.4420146409787,9.490280459500088,0.0207879,27,1,0,0,1.2884998,6232.056510750001,-21.92336690139939
210.4697906535203,9.630394772088822,0.0223722,66,0,1,0,1.3031006,6707.0177685,-20.903057238505
210.2362907830206,9.86444367739044,0.0210283,26,0,0,1,0.5326004,6304.12662775,-18.445135050375548
210.1116537592543,9.911955858537098,0.054891,52,0,0,1,1.2740993,16455.9101175,-21.35081976459378
210.7797648517305,9.36306134479757,0.0200081,32,1,0,0,1.2243004,5998.27831925,-21.15844302865991
210.7556484214791,9.379812524270246,0.0224209,47,0,0,1,0.08670044,6721.61766325,-17.628078702038074
210.6197189306578,9.3156748616539,0.0191039,53,0,0,1,1.0664005,5727.20594075,-17.442822966286606
210.4338611994394,9.868415899455918,0.0220113,33,0,0,1,1.2685003,6598.82265525,-21.599041638188076
210.3254414966163,10.11879434248159,0.0227796,37,1,0,0,0.93739986,6829.153233,-20.695543954960023
210.5614164286794,9.78230682436347,0.0224522,37,0,1,0,1.2159004,6731.0011685,-20.719208437907042
210.3579961379255,9.90023461992214,0.0216575,56,0,0,1,0.85689926,6492.75606875,-17.52825603370068
210.6814897795775,9.991556429223134,0.0194017,32,0,0,1,0.56220055,5816.48414725,-18.06991184796334
210.6535845254755,9.860062102538173,0.022833,26,0,0,1,1.0606003,6845.1621525,-17.748128026015976
210.9555698454255,5.747509256065678,0.0543252,63,0,1,0,1.3085003,16286.287520999998,-23.000820376610093
210.9638552553592,5.76183507883986,0.0540652,34,0,0,1,1.2705002,16208.341471,-20.59040315819393
211.2092188867017,5.983643192997232,0.0376079,47,0,0,1,0.6581993,11274.56636075,-19.4506088587122
210.9641852749909,5.686549266635142,0.0536111,61,0,0,1,1.1718006,16072.205696750001,-19.48118725876934
210.8251373970632,5.917393931624178,0.0465194,35,0,0,1,1.0781994,13946.1672245,-19.708183220302672
210.6041333188268,5.730179749053611,0.0547668,27,0,0,1,1.1156998,16418.675889,-20.673099863021534
209.7101477029777,6.001091842080934,0.0541924,16,1,0,0,1.1926994,16246.475077000001,-21.503905595100818
209.6738173042591,6.695007112196079,0.0175273,53,0,0,1,0.6060009,5254.55308525,-18.64698890582956
209.5811948743133,6.256827000170375,0.0144832,49,0,1,0,1.0849991,4341.954736,-17.820236063165503
209.1835910990345,5.949540000037121,0.0535799,30,0,1,0,1.2290001,16062.85217075,-20.895723255807987
208.8403020409826,6.417592267344561,0.0390391,48,0,0,1,0.67419815,11703.62938675,-19.1829117674409
209.2582703360885,7.11304057898657,0.0157644,66,0,0,1,0.24420166,4726.048887000001,-16.78150135212202
209.173406328019,6.840481749805101,0.0517559,25,1,0,0,1.0039005,15516.03065075,-19.60491212017864
209.6185326519821,7.680124384337741,0.0444596,24,0,0,1,0.5046997,13328.654633,-19.534040510450495
210.4792332331735,6.938191943291182,0.0454221,29,0,0,1,1.2817993,13617.20491425,-21.14244989309249
211.0145568456534,6.787486495745274,0.0359187,57,0,0,1,0.7763996,10768.156869749999,-19.1931169064527
210.6631280958269,8.009212532453855,0.0437247,29,0,0,1,0.46689987,13108.33712475,-19.018547401941817
211.4811841525884,7.233764655020043,0.035949,29,1,0,0,0.8799,10777.2405825,-20.230447499759848
212.2279656242079,8.349788391524251,0.0526826,30,1,0,0,0.6254997,15793.8483605,-20.39524933286245
212.341278316533,8.906616485056789,0.0234681,63,0,0,1,1.1967001,7035.56036925,-21.039103283127425
212.4102230673387,8.606975133063402,0.0234012,28,0,0,1,1.2237997,7015.504251,-20.102704651164885
211.8719258798774,8.763834653006574,0.038617,24,0,0,1,0.6289997,11577.0869725,-19.009105553244773
211.2296848946922,8.920507601581805,0.0231832,24,0,0,1,0.8023987,6950.149486,-18.467779783463854
211.4853029024624,9.026422740990327,0.0233101,56,1,0,0,1.1780996,6988.19315425,-21.300534474418086
210.8133979188632,8.938984750573864,0.0234634,32,0,0,1,0.7785988,7034.1513445,-18.65346880794514
210.9676752485149,8.650913890053541,0.0541824,40,0,0,1,0.6344013,16243.477152,-19.761605370917756
210.5838496886903,9.091587126732199,0.0199486,54,0,0,1,0.6169996,5980.4406655,-18.69677569747951
210.4534326262317,9.223208885663396,0.0205488,47,0,0,1,1.0425005,6160.376123999999,-19.3573459021098
210.5471588614382,9.440118288562102,0.0208709,25,1,0,0,1.0012007,6256.939288250001,-22.074819070014406
210.4902172326782,9.348484828978844,0.0194045,33,0,0,1,0.42079926,5817.32356625,-17.735626665020398
210.7026066331435,9.34138278441203,0.0197163,34,0,1,0,1.2937002,5910.79886775,-22.488940925419875
210.6510881962991,9.33434838603845,0.0203169,33,0,0,1,1.1132984,6090.85424325,-17.404501023002027
211.0839150153996,9.804463101361067,0.0545874,34,0,0,1,1.1900005,16364.8931145,-19.645076260554625
210.8464454138841,9.448090325772847,0.0154535,32,1,0,0,0.8649006,4632.84339875,-21.233948287242022
211.4362775685726,9.86481195294152,0.0547451,32,0,0,1,1.3729,16412.170391749998,-19.429340358848123
211.4444872170864,9.697754565129143,0.038144,35,0,1,0,1.2377996,11435.285119999999,-20.70954456920486
211.4286670028658,9.51231473007211,0.0546904,50,1,0,0,1.0393,16395.771742,-22.02056959219196
211.4500578507354,9.536309458717872,0.023666,32,0,0,1,0.48900032,7094.889305,-17.786438160772427
211.2751180115186,9.339185123608443,0.0154234,31,1,0,0,1.0091,4623.8196445,-20.37361453240782
211.3240049807061,9.637210424119774,0.0231418,66,1,0,0,0.9272003,6937.7380765,-20.62449921604879
211.3941260028041,9.27356458982095,0.0546476,26,0,0,1,1.2586994,16382.940622999999,-20.551768463552087
211.2653291837465,9.601201217850942,0.0234826,28,0,0,1,0.7309017,7039.907360499999,-18.40684525342452
211.5522231110944,9.361574877566005,0.024571,29,0,0,1,1.1682005,7366.2015175,-20.41512822243307
211.9210757224453,9.809980995555392,0.0374113,54,0,1,0,1.1953001,11215.62715525,-20.292827942288433
211.7999388974117,9.679909487663481,0.0235523,31,0,0,1,0.38100052,7060.802897750001,-17.66758013785592
212.0038833583035,9.338549376785135,0.0241774,56,0,0,1,0.46840096,7248.203189500001,-17.567561087553983
212.0176831806246,9.207250124715008,0.0239993,50,0,1,0,1.0884991,7194.8101452500005,-18.157306610825913
211.9696360447376,9.641273072346369,0.0544045,35,0,0,1,1.3886003,16310.06106625,-21.904987846711087
212.8181423766628,9.225820981177643,0.0242899,59,0,0,1,0.4362011,7281.92984575,-18.65474249715343
212.4396303604392,9.895048614982985,0.0242862,64,0,0,1,0.38979912,7280.8206135,-18.402611161650157
214.3933228423394,7.99029089497835,0.0243877,28,0,0,1,0.539299,7311.249552249999,-17.745968540706237
214.3521409802566,8.035311746859842,0.0274132,39,0,0,1,0.9794998,8218.271761,-18.544213073030697
214.0162601414029,7.757097943091687,0.0436023,32,0,0,1,0.94410133,13071.642522749999,-19.754861326367944
213.9257414825913,7.782489158226301,0.0247936,31,0,0,1,0.6487007,7432.935328,-18.600511155580755
213.9783795542622,7.764597753138657,0.0435823,29,0,0,1,0.8204994,13065.64667275,-19.718064128305585
214.205566295154,8.259693552650745,0.023957,52,1,0,0,0.7857008,7182.1289225,-19.85707583198016
214.075725601734,8.47632806394675,0.0245631,30,0,0,1,0.933301,7363.83315675,-18.89032964071628
214.0168494379758,8.593882571364661,0.0404127,23,0,0,1,0.76529884,12115.42436475,-19.85400278859985
214.1438472782303,8.227876170802222,0.0547641,36,0,0,1,1.2386017,16417.86644925,-19.813493829260132
213.5869572487019,7.515909757579122,0.0248437,39,1,0,0,1.1122999,7447.95493225,-21.83829493001398
213.2505325135263,8.50152147003368,0.0243383,28,1,0,0,0.5678005,7296.43980275,-18.611764724299114
213.1821790275977,8.371127729141547,0.0285777,31,0,1,0,0.9286995,8567.38012725,-18.651549055189676
213.0287547271691,8.470552374315254,0.024627,32,0,0,1,0.99480057,7382.9898975,-18.386671079160244
212.8931745083681,8.59116127456333,0.0243672,36,0,0,1,0.9815998,7305.103805999999,-18.64174263411813
213.1245747481405,8.64793121405076,0.0239623,25,0,1,0,1.2693005,7183.71782275,-21.75525648279939
212.9665945236082,9.752524679148452,0.0254856,29,1,0,0,0.66380024,7640.391738,-19.709487574292226
212.9984164957197,9.763745487215964,0.0258889,34,0,1,0,0.9418001,7761.29805325,-19.288781599525322
213.170536004709,8.65263131282451,0.0244554,30,0,1,0,1.1620998,7331.5455045,-19.746387244772635
213.3328220726984,8.850556219583616,0.0239186,27,0,0,1,1.2990999,7170.6168905,-22.110692552894356
213.4165585139672,8.591942159921784,0.035661,23,1,0,0,0.6150007,10690.9003425,-20.26248148209791
213.5010819164792,9.768641686914005,0.028231,29,0,0,1,0.6725006,8463.4420675,-20.193844927368417
213.4847640976271,9.754194488387007,0.0284071,44,0,0,1,0.8978996,8516.23552675,-18.534747371594626
214.450037686489,8.950669561985823,0.0363269,42,0,0,1,0.5681,10890.53216825,-18.676556000474406
214.421197586428,9.718580747153277,0.0501897,40,0,0,1,0.9524002,15046.495637249998,-20.07488699606207
216.5096741214136,8.111257759442424,0.0259506,42,0,1,0,1.2627001,7779.7952505,-20.990150998214745
216.511559886552,8.156505300185412,0.0261588,43,0,0,1,1.2679996,7842.212049,-19.05210355432395
215.4758116963385,7.882549706581577,0.0251085,27,0,0,1,1.1379004,7527.33998625,-21.66211771418361
215.0644171877198,8.539177674801572,0.0533172,67,1,0,0,0.7623997,15984.096681,-21.237949983514888
215.0173558920806,8.18471506766064,0.0359711,34,0,0,1,0.46960068,10783.865996749999,-18.515482966530378
214.9176340796389,7.538348939961744,0.0239541,38,0,1,0,1.2526999,7181.25952425,-20.23491335407008
215.0912114434701,7.617564555611516,0.0549708,62,1,0,0,0.7670002,16479.833559,-20.207473750034815
214.5334457856401,8.258707565803302,0.0538672,35,0,0,1,0.8859997,16148.982555999999,-19.422735703293796
214.6658184776068,7.960305733442783,0.0440744,27,1,0,0,0.9124985,13213.174562,-19.898146126707687
214.1695173921251,8.214250342846974,0.0547132,58,0,1,0,1.2804003,16402.607011,-22.60647375788048
213.9940136472537,8.841794891619857,0.0288161,34,0,0,1,0.75720024,8638.85065925,-18.874489445640194
214.2670825400602,8.96859290340574,0.0363515,55,0,1,0,1.2556,10897.90706375,-20.555425434028223
214.6703789840004,9.818969775272551,0.0293769,33,0,1,0,1.2020998,8806.97429325,-21.179343745449316
215.1836923720988,8.984008311505127,0.0293316,38,0,1,0,1.4539995,8793.393693,-21.41899272050906
214.982439649299,8.865842880016864,0.0439904,36,0,0,1,1.2542,13187.991992,-21.120103605548998
215.0469302277608,9.122762479333433,0.0242542,29,0,0,1,0.90379906,7271.2272535,-17.819547902697025
215.1316968245558,8.984618066225977,0.0287727,75,0,0,1,1.1309013,8625.83966475,-18.914416059519347
215.8413741164468,8.961633171017848,0.0389671,23,0,0,1,1.1525993,11682.04432675,-20.446604361777347
216.222255627661,9.51343830754778,0.0495765,55,0,0,1,0.8850994,14862.66287625,-19.247293807625162
219.100104674515,8.12444110259084,0.0512472,66,0,0,1,1.0537014,15363.526206,-20.193963839360308
219.0373966831175,8.264032938438257,0.052697,20,0,0,1,0.8649006,15798.1653725,-20.2967426783187
218.2854157663803,7.711593671947817,0.053317,32,0,0,1,0.7525997,15984.0367225,-20.576341725099027
218.3528806183653,7.112288541978692,0.0515829,36,0,0,1,1.3154011,15464.166548250001,-21.370242695449207
218.0121831003443,7.331772230515761,0.0264509,30,0,1,0,1.2515993,7929.78143825,-19.915415801464697
218.5317769057247,8.132174656931491,0.0533449,27,1,0,0,1.1889,15992.40093325,-22.158178601722874
217.6810497171559,7.372368516238699,0.0538971,29,0,0,1,0.9687004,16157.94635175,-20.636039760719534
217.6377851024548,7.216503661392969,0.0369183,64,0,0,1,0.24720001,11067.82945275,-18.51542145694556
217.8247291669784,7.094761641503637,0.0266378,35,0,0,1,0.39660072,7985.8126565,-17.790705912973998
218.0381001096556,8.101206520577222,0.0529431,32,0,0,1,0.6082001,15871.94430675,-19.55006035683155
218.044257168063,8.189417252218288,0.0532291,27,0,1,0,1.4994001,15957.684961750001,-22.103459500109537
217.9762911810215,7.753435951734382,0.0525522,33,0,0,1,1.1051998,15754.7554185,-19.996568737509733
217.9861646943946,7.829292241220594,0.0267322,57,0,0,1,0.57649994,8014.113068500001,-18.131986742700725
217.9860090945897,7.783998311514516,0.0531254,23,1,0,0,1.3355999,15926.596479500002,-22.279524708339174
217.6979770793715,7.990548165188581,0.0267582,23,0,0,1,0.60730076,8021.9076735,-19.88619770250787
217.7952584766173,8.07680091169305,0.0522862,56,1,0,0,1.0268002,15675.010613499999,-21.55404919321613
217.5106461315591,7.426919505262502,0.0541721,55,0,0,1,1.1790009,16240.38928925,-19.887092806301965
217.4295062302517,7.253588963878833,0.0523988,26,0,1,0,1.3652992,15708.767249,-23.14181986546879
217.5102933799652,7.384649833945918,0.0521102,33,0,0,1,1.2490005,15622.247133500001,-21.66302712347718
217.4947710492326,7.279663158552638,0.0524032,33,0,0,1,1.2425995,15710.086335999998,-20.48490247555123
217.4863769246146,7.942509456157048,0.052826,33,0,0,1,1.2517004,15836.838604999999,-20.83345253468721
217.5845159220562,8.21741090186594,0.0532284,39,1,0,0,0.78240013,15957.475107,-20.170430378961314
217.5480933229775,8.229451121982633,0.0532973,33,0,0,1,1.2157011,15978.130810249999,-20.61064018038997
217.2463656730877,7.296274154057553,0.027362,34,0,0,1,0.56349945,8202.922385,-18.49585351349151
217.0249221776036,7.296081327792775,0.0538039,35,1,0,0,0.8536997,16130.00569075,-21.075982344997023
216.7769340255421,7.887960920906279,0.0548313,43,0,0,1,0.87459946,16438.01250525,-20.499657058756824
217.0772446518523,9.2370401922174,0.0545102,28,0,0,1,1.0452995,16341.749133500001,-20.16620162335026
216.9660326249462,8.612860890509914,0.025013,25,0,0,1,0.5311012,7498.7098025000005,-17.99264321791047
217.4327036240668,8.934905984569626,0.0543433,31,0,0,1,1.3428993,16291.713765249999,-21.59314320890185
218.2066835405648,9.086324968451406,0.026184,59,0,0,1,0.5,7849.76682,-18.44409272884424
218.2983764651523,9.208916781192833,0.0535705,37,1,0,0,1.3473997,16060.03412125,-22.102642447760772
217.9829898982646,8.637748613931267,0.0331372,43,1,0,0,0.9755001,9934.284031,-21.657592565998613
217.8494110149164,8.398437643469942,0.0534562,50,0,0,1,1.2303,16025.7678385,-21.149804138335334
218.1399674894244,8.980610392560854,0.0538875,62,1,0,0,0.76379967,16155.06834375,-20.822153499022377
218.3042506123757,8.695427383119336,0.0325877,28,0,0,1,1.2990999,9769.548052249998,-20.095582453517864
218.2402024750557,8.525541118020053,0.0541474,34,0,0,1,1.4290991,16232.984414499999,-20.760801127326097
218.5606696757032,8.663009573378451,0.0525616,29,0,0,1,0.787899,15757.573468,-19.94265680532233
218.5588226746794,8.527972384055072,0.0537876,24,0,0,1,0.6889,16125.119073,-19.6555245886954
218.3634108178179,9.24534192296566,0.0273141,35,0,1,0,1.2505007,8188.5623242500005,-21.410647924796038
218.4504190519973,9.329697787659496,0.0543472,25,0,1,0,1.3572998,16292.882956,-19.82059873139506
218.3871543295682,9.185993482011673,0.0263127,25,0,0,1,0.48600006,7888.35011475,-20.839440613580436
218.4496514645972,9.346597355547356,0.0525276,27,0,1,0,1.2047997,15747.380523,-20.491050677493774
218.332097211953,9.085957284925035,0.0263887,60,1,0,0,0.8768997,7911.13434475,-21.100703636313142
218.3129054875029,9.288992021437128,0.0268284,54,0,0,1,0.92129993,8042.953106999999,-19.282287022281274
218.536540331462,9.111179009308316,0.0535172,57,0,0,1,1.2523994,16044.055181,-20.873980353347235
218.6256248344408,8.965949697293796,0.0268935,28,0,0,1,0.8220005,8062.46959875,-18.015250976482285
218.5752368158443,9.372515587780866,0.0521493,25,0,0,1,1.1373997,15633.96902025,-20.37205520809502
218.7299208345735,8.85347410612731,0.0531857,52,0,1,0,1.2971001,15944.67396725,-22.6426876945863
218.8052249065051,8.435461407325086,0.0535596,21,0,1,0,1.2477989,16056.766383,-21.747900073931362
219.0412171766027,9.075426300384226,0.0299642,67,0,1,0,1.2915001,8983.0424285,-20.786027079020855
219.0333668425585,8.6756398933634,0.0537199,53,0,0,1,0.69179916,16104.823120750001,-19.735189102175
220.6485096223765,7.104886887383967,0.0491019,46,0,0,1,0.7493,14720.38135575,-19.60920512760022
220.963724125858,7.867573543511779,0.0278326,57,1,0,0,0.89089966,8344.0047355,-19.856082483464256
221.1570460708772,8.007066788639152,0.0277793,56,0,0,1,0.5862007,8328.02579525,-17.978820755348785
220.8751132358516,7.786792287315558,0.0136524,36,0,0,1,0.12669945,4092.887127,-16.172059075856225
220.2526499362504,6.938399228124963,0.0490955,43,0,0,1,0.7859993,14718.46268375,-19.62892253462241
220.3662178648735,7.78315677337162,0.0347112,27,1,0,0,0.5547991,10406.157426,-19.87276157067319
220.0769732589473,8.155897247892945,0.0305168,55,1,0,0,1.315301,9148.707764,-19.465109082537346
220.1485749265541,8.19918184297029,0.0312978,32,0,0,1,1.3009996,9382.8457065,-19.903782733208587
219.602461566913,7.237093478226194,0.0294498,33,0,0,1,0.7230997,8828.8291665,-19.59652510048015
219.3456460840039,8.063532483336148,0.0511704,23,0,1,0,1.3008003,15340.502142,-22.07500742180575
219.3697993555848,8.671663645648561,0.0520504,26,0,0,1,0.96979904,15604.319542,-19.6632345858933
219.5875155795704,9.097572888212033,0.0318679,58,0,0,1,0.83380127,9553.757410749999,-18.412080905266414
219.5886512993092,9.227679220221855,0.0299206,28,1,0,0,1.0649996,8969.9714755,-21.14526518922584
219.5860053535186,8.423771878602233,0.029564,29,0,0,1,0.6828003,8863.06547,-18.461129537989294
219.6615805274885,8.28382796549266,0.0505146,38,0,0,1,1.1914005,15143.8982205,-20.665598799658184
219.6433390357448,8.44855197753951,0.0513149,36,0,0,1,1.2108002,15383.82215825,-20.44143086107141
219.6492859885188,8.27203273988346,0.0506606,57,0,1,0,1.2995005,15187.6679255,-22.387865456354838
219.6912731697726,9.040954360671774,0.0305985,37,0,0,1,0.61439896,9173.20081125,-18.042314499170345
219.7153181826188,9.047004855527689,0.0307508,37,0,0,1,0.8696003,9218.859209,-19.379496664346817
220.1466245787204,8.387996075551314,0.0299338,27,0,1,0,0.9708004,8973.9287365,-20.015123260367332
220.483691053905,8.743841248624431,0.0262143,65,0,0,1,0.7290001,7858.85053275,-19.747504552866687
220.6206123030506,8.69415648895291,0.0329578,19,0,1,0,1.1601,9880.501256500002,-20.9388048121563
220.7066165838723,8.795435354782343,0.0343681,31,1,0,0,0.51729965,10303.29861925,-20.868991378922843
220.6544279334501,8.682631866680879,0.0338577,33,0,0,1,0.9755001,10150.28452725,-18.33940019491493
220.7463269922683,8.662392606403383,0.0340774,62,0,0,1,1.1219006,10216.1489395,-19.24704565618535
220.32992592933,8.882349725896859,0.0294514,26,0,0,1,1.0461006,8829.3088345,-20.5036436144956
220.6980256373743,8.864620003664193,0.0338409,30,0,0,1,0.010799408,10145.24801325,-18.213824087822594
220.3380491192995,9.193246139373247,0.0512153,25,0,1,0,1.1845999,15353.962825249999,-22.499012034548684
